news_updated_at,news_url,title
2018-10-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3646140/index.html,2018年9月末社会融资规模存量统计数据报告
2018-10-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3646124/index.html,2018年前三季度社会融资规模增量统计数据报告
2018-10-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3645588/index.html,银行间债券市场推出三方回购交易
2018-10-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3645171/index.html,中国人民银行行长易纲出席国际清算银行亚太代表处成立20周年高级别研讨会
2018-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643836/index.html,易纲行长在2018年G30国际银行业研讨会的发言及答问
2018-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643803/index.html,易纲行长会见欧洲稳定机制总裁克劳斯·雷格林
2018-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643806/index.html,易纲行长会见印度尼西亚海洋统筹部部长卢胡特
2018-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643760/index.html,中国人民银行行长易纲会见国际货币基金组织总裁拉加德
2018-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643757/index.html,中国人民银行行长易纲会见英格兰银行行长卡尼
2018-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643754/index.html,中国人民银行行长易纲出席第38届国际货币与金融委员会会议
2018-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643735/index.html,易纲行长出席《稳定资本流动和公平债务重组原则》托管委员会年会
2018-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643732/index.html,陈雨露副行长出席金砖国家财政与央行副手会等系列会议
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643720/index.html,中国人民银行行长易纲会见印度尼西亚央行行长佩里·瓦吉由
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643716/index.html,中国人民银行行长易纲会见哈萨克斯坦央行行长阿吉舍夫
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643713/index.html,中国人民银行行长易纲会见香港财政司司长陈茂波
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643624/index.html,易纲行长出席二十国集团财长和央行行长会议
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643499/index.html,中央金融单位定点扶贫工作推进会在贵州锦屏召开
2018-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3643142/index.html,中国人民银行行长易纲会见英国财政大臣哈蒙德
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642843/index.html,中国人民银行行长易纲与欧洲复兴开发银行行长查克拉巴蒂举行会谈
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642734/index.html,中国人民银行行长易纲会见美联储主席Jerome H. Powell
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642793/index.html,中国人民银行行长易纲会见国际货币与金融委员会主席、南非央行行长康亚戈
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642404/index.html,中国人民银行行长易纲会见荷兰央行行长诺特
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642413/index.html,中国人民银行行长易纲会见国际清算银行总经理卡斯滕斯
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642332/index.html,中国人民银行行长易纲会见美国财长Steven Mnuchin
2018-10-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3642329/index.html,中国人民银行行长易纲会见纽联储主席John Williams
2018-10-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3641975/index.html,人民银行、银保监会、证监会联合发布《互联网金融从业机构反洗钱和反恐怖融资管理办法（试行）》
2018-10-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3641972/index.html,互联网金融从业机构反洗钱和反恐怖融资管理办法（试行）
2018-10-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3641849/index.html,金融系统反洗钱工作会议在京召开
2018-10-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3640344/index.html,陈雨露副行长出席数字普惠金融创新发展座谈会
2018-10-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3639444/index.html,中国人民银行有关负责人表示：再次降准置换中期借贷便利 稳健中性的货币政策取向保持不变
2018-10-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3639441/index.html,中国人民银行决定下调部分金融机构存款准备金率置换中期借贷便利
2018-09-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3637593/index.html,中国人民银行货币政策委员会召开2018年第三季度例会
2018-09-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3637220/index.html,坚持稳中求进 主动担当作为 实现新时代背景下人民银行会计财务工作高质量发展
2018-09-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3637012/index.html,中俄总理定期会晤委员会金融合作分委会第十九次会议在中国深圳市举行
2018-09-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3635930/index.html,全国金融标准化技术委员会绿色金融标准工作组第一次全体会议在京召开
2018-09-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3634126/index.html,规范境外机构债券发行管理 深化债券市场改革开放
2018-09-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3634065/index.html,中国人民银行 财政部公告〔2018〕第16号
2018-09-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3633967/index.html,中国人民银行 财政部 发展改革委 中国证券监督管理委员会公告〔2018〕第15号
2018-09-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3632366/index.html,中国人民银行公告〔2018〕第17号
2018-09-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3632098/index.html,中国人民银行和香港特别行政区金融管理局签署《关于使用债务工具中央结算系统发行中国人民银行票据的合作备忘录》
2018-09-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3631432/index.html,改进民企融资服务 支持民营经济发展
2018-09-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3630058/index.html,2018年8月份金融市场运行情况
2018-09-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3629962/index.html,刘国强副行长到陕西宜君调研并召开人民银行定点扶贫工作座谈会
2018-09-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3629777/index.html,中国人民银行副行长陈雨露会见欧洲议会经济与货币事务委员会主席盖立特里
2018-09-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3629772/index.html,中国人民银行副行长陈雨露会见萨尔瓦多央行行长卡夫雷拉
2018-09-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3628503/index.html,防范外汇按金风险 谨防财产损失
2018-09-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3627778/index.html,2018年第三季度企业家问卷调查报告
2018-09-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3627758/index.html,2018年第三季度银行家问卷调查报告
2018-09-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3627750/index.html,2018年第三季度城镇储户问卷调查报告
2018-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625966/index.html,2017年度银行科技发展奖评审领导小组会议在京召开
2018-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625701/index.html,2018年8月金融统计数据报告
2018-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625696/index.html,2018年8月社会融资规模增量统计数据报告
2018-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625643/index.html,2018年8月末社会融资规模存量统计数据报告
2018-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625395/index.html,中国熊猫金币在上海黄金交易所正式挂牌
2018-09-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3625188/index.html,中国人民银行行长易纲会见卢森堡财政部部长格拉美亚
2018-09-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3624879/index.html,加强信用评级统一管理 推进债券市场互联互通
2018-09-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3622864/index.html,中国人民银行有关负责人就完善人民币购售业务有关问题答记者问
2018-09-06,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3621229/index.html,全国金融标准化技术委员会2018年工作会议暨第四届委员会第二次全体会议在京召开
2018-09-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3620667/index.html,搭建对接合作平台 促进银企面对面沟通
2018-09-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3620648/index.html,中国人民银行行长易纲会见西非开发银行行长阿多韦兰德
2018-09-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3620651/index.html,中国人民银行行长易纲会见东南非贸易与开发银行行长塔德西
2018-09-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3620413/index.html,中国人民银行行长易纲会见尼日利亚央行行长艾姆菲莱
2018-09-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3619066/index.html,中国人民银行行长易纲会见非洲开发银行行长阿德希纳
2018-09-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3618351/index.html,金融委办公室召开金融市场预期管理专家座谈会
2018-08-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3613394/index.html,中国人民银行行长易纲会见意大利经济和财政部部长特里亚、意大利央行副行长帕内塔
2018-08-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3613377/index.html,中国人民银行行长易纲会见亚洲开发银行行长中尾武彦
2018-08-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3611849/index.html,2018年“金融知识普及月 金融知识进万家”暨“提升金融素养 争做金融好网民”活动正式启动
2018-08-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3610722/index.html,人民币对美元中间价报价行重启“逆周期因子”
2018-08-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3610251/index.html,2018年第二季度中国货币政策大事记
2018-08-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3609732/index.html,金融业网络安全攻防比赛成功举办
2018-08-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3607159/index.html,中马（来西亚）两国央行续签双边本币互换协议
2018-08-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3607110/index.html,2018年第二季度支付体系运行总体情况
2018-08-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3606472/index.html,2018年7月份金融市场运行情况
2018-08-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3603624/index.html,2018年7月金融统计数据报告
2018-08-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3603621/index.html,2018年7月社会融资规模增量统计数据报告
2018-08-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3603617/index.html,2018年7月末社会融资规模存量统计数据报告
2018-08-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3602384/index.html,2017年中国普惠金融指标分析报告
2018-08-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3601278/index.html,2018年第二季度中国货币政策执行报告
2018-08-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3601258/index.html,中国人民银行关于外汇风险准备金相关问题的政策问答
2018-08-06,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3595181/index.html,中国人民银行公告〔2018〕第12号
2018-08-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3595402/index.html,中国人民银行新闻发言人就远期售汇业务的外汇风险准备金率调整为20%有关问题答记者问
2018-08-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3595337/index.html,中国人民银行决定将远期售汇业务的外汇风险准备金率调整为20%
2018-08-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3594392/index.html,2018年上半年地区社会融资规模增量统计表
2018-08-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3594105/index.html,中国人民银行非标准金银清点查验专家委员会第一次会议召开
2018-08-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3592816/index.html,人民银行召开2018年下半年工作电视会议
2018-07-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3589980/index.html,依法严惩违法违规行为 切实维护支付市场秩序
2018-07-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3590091/index.html,人民银行召开2018年青年工作会议暨学习贯彻团的十八大精神电视电话会议
2018-07-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3586202/index.html,2018年上半年小额贷款公司统计数据报告
2018-07-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3583469/index.html,陈雨露副行长出席二十国集团财长和央行行长会议
2018-07-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3582758/index.html,陈雨露副行长出席金砖国家财长和央行行长会等会议
2018-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3582718/index.html,《关于进一步明确规范金融机构资产管理业务指导意见有关事项的通知》的说明
2018-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3582714/index.html,关于进一步明确规范金融机构资产管理业务指导意见有关事项的通知
2018-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3582027/index.html,2018年上半年金融机构贷款投向统计报告
2018-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3582032/index.html,2018年6月份金融市场运行情况
2018-07-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3577993/index.html,人民银行党校2018年春季局处级干部进修班圆满结束
2018-07-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3577281/index.html,2018年上半年金融统计数据报告
2018-07-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3577278/index.html,2018年上半年社会融资规模增量统计数据报告
2018-07-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3577275/index.html,2018年6月末社会融资规模存量统计数据报告
2018-07-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3577298/index.html,中国人民银行有关部门负责人就整治拒收现金有关问题答记者问
2018-07-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/3576244/index.html,深化金融合作 促进中国与中东欧国家共同发展
